property_id,check_in_date,room_category,successful_bookings,capacity,remaining_rooms
19563,2022-06-24,RT4,2,6,4
19559,2022-06-24,RT4,2,3,1
16558,2022-06-24,RT4,2,3,1
18561,2022-06-24,RT4,4,9,5
16561,2022-06-24,RT4,5,10,5
17560,2022-06-24,RT4,5,13,8
17564,2022-06-24,RT4,6,17,11
18560,2022-06-24,RT4,7,15,8
19560,2022-06-24,RT4,9,16,7
18559,2022-06-24,RT4,6,19,13
17563,2022-06-24,RT4,8,19,11
19562,2022-06-24,RT4,8,14,6
17559,2022-06-24,RT4,6,14,8
18558,2022-06-24,RT4,9,20,11
18562,2022-06-24,RT4,8,20,12
18563,2022-06-24,RT4,8,18,10
16563,2022-06-24,RT4,10,18,8
16559,2022-06-24,RT4,9,18,9
17558,2022-06-24,RT4,3,6,3
16560,2022-06-24,RT4,3,7,4
19561,2022-06-24,RT4,3,7,4
16559,2022-06-25,RT1,20,30,10
18560,2022-06-25,RT1,22,30,8
19562,2022-06-25,RT1,21,30,9
19563,2022-06-25,RT1,19,30,11
17558,2022-06-25,RT1,10,19,9
16558,2022-06-25,RT1,14,19,5
17560,2022-06-25,RT1,26,40,14
19558,2022-06-25,RT1,24,40,16
19560,2022-06-25,RT1,18,26,8
17561,2022-06-25,RT1,20,26,6
16560,2022-06-25,RT1,20,34,14
16561,2022-06-25,RT1,14,18,4
16562,2022-06-25,RT1,18,31,13
16563,2022-06-25,RT1,31,41,10
17559,2022-06-25,RT1,22,32,10
17562,2022-06-25,RT1,9,20,11
17563,2022-06-25,RT1,16,25,9
18558,2022-06-25,RT1,9,15,6
18559,2022-06-25,RT1,25,42,17
18561,2022-06-25,RT1,28,33,5
18562,2022-06-25,RT1,27,38,11
18563,2022-06-25,RT1,15,27,12
19559,2022-06-25,RT1,13,24,11
19561,2022-06-25,RT1,23,36,13
17564,2022-06-25,RT1,7,16,9
19562,2022-06-25,RT2,18,23,5
18563,2022-06-25,RT2,18,29,11
17561,2022-06-25,RT2,27,36,9
17558,2022-06-25,RT2,28,50,22
16562,2022-06-25,RT2,25,43,18
16561,2022-06-25,RT2,17,24,7
16558,2022-06-25,RT2,15,22,7
19560,2022-06-25,RT2,28,38,10
16563,2022-06-25,RT2,31,38,7
16559,2022-06-25,RT2,26,41,15
19559,2022-06-25,RT2,27,41,14
19558,2022-06-25,RT2,18,39,21
17559,2022-06-25,RT2,28,39,11
16560,2022-06-25,RT2,21,34,13
18562,2022-06-25,RT2,24,34,10
18559,2022-06-25,RT2,24,44,20
17563,2022-06-25,RT2,33,44,11
17562,2022-06-25,RT2,16,30,14
18558,2022-06-25,RT2,19,30,11
17564,2022-06-25,RT2,21,40,19
18561,2022-06-25,RT2,29,40,11
18560,2022-06-25,RT2,33,40,7
17560,2022-06-25,RT2,24,45,21
19561,2022-06-25,RT2,28,45,17
19563,2022-06-25,RT2,28,45,17
19563,2022-06-25,RT3,19,29,10
19562,2022-06-25,RT3,21,29,8
19561,2022-06-25,RT3,16,29,13
18562,2022-06-25,RT3,20,29,9
17558,2022-06-25,RT3,15,27,12
17562,2022-06-25,RT3,12,27,15
19559,2022-06-25,RT3,17,27,10
16559,2022-06-25,RT3,26,32,6
16558,2022-06-25,RT3,7,8,1
17560,2022-06-25,RT3,15,25,10
18561,2022-06-25,RT3,18,25,7
16561,2022-06-25,RT3,16,21,5
16563,2022-06-25,RT3,17,20,3
17561,2022-06-25,RT3,16,19,3
18558,2022-06-25,RT3,17,26,9
18560,2022-06-25,RT3,18,24,6
18559,2022-06-25,RT3,13,23,10
18563,2022-06-25,RT3,13,23,10
17563,2022-06-25,RT3,14,16,2
19560,2022-06-25,RT3,14,19,5
17564,2022-06-25,RT3,12,24,12
16560,2022-06-25,RT3,11,20,9
16562,2022-06-25,RT3,11,18,7
17559,2022-06-25,RT3,11,16,5
19558,2022-06-25,RT3,11,21,10
19559,2022-06-25,RT4,2,3,1
16558,2022-06-25,RT4,2,3,1
16562,2022-06-25,RT4,4,6,2
17558,2022-06-25,RT4,4,6,2
17562,2022-06-25,RT4,4,6,2
16560,2022-06-25,RT4,4,7,3
19561,2022-06-25,RT4,4,7,3
16561,2022-06-25,RT4,7,10,3
17560,2022-06-25,RT4,7,13,6
18561,2022-06-25,RT4,7,9,2
17564,2022-06-25,RT4,9,17,8
18560,2022-06-25,RT4,11,15,4
19560,2022-06-25,RT4,13,16,3
18559,2022-06-25,RT4,9,19,10
17563,2022-06-25,RT4,14,19,5
19562,2022-06-25,RT4,10,14,4
17559,2022-06-25,RT4,10,14,4
18558,2022-06-25,RT4,13,20,7
18562,2022-06-25,RT4,14,20,6
18563,2022-06-25,RT4,10,18,8
16563,2022-06-25,RT4,15,18,3
16559,2022-06-25,RT4,12,18,6
19563,2022-06-25,RT4,3,6,3
19558,2022-06-25,RT4,3,7,4
17561,2022-06-25,RT4,3,4,1
19563,2022-06-26,RT3,20,29,9
18560,2022-06-26,RT1,28,30,2
19562,2022-06-26,RT1,27,30,3
19563,2022-06-26,RT1,22,30,8
17558,2022-06-26,RT1,15,19,4
16558,2022-06-26,RT1,16,19,3
17560,2022-06-26,RT1,28,40,12
19558,2022-06-26,RT1,24,40,16
19560,2022-06-26,RT1,22,26,4
17561,2022-06-26,RT1,23,26,3
16560,2022-06-26,RT1,25,34,9
16561,2022-06-26,RT1,16,18,2
16562,2022-06-26,RT1,23,31,8
16563,2022-06-26,RT1,40,41,1
17559,2022-06-26,RT1,30,32,2
17562,2022-06-26,RT1,11,20,9
17563,2022-06-26,RT1,24,25,1
18558,2022-06-26,RT1,11,15,4
18559,2022-06-26,RT1,25,42,17
18561,2022-06-26,RT1,28,33,5
18562,2022-06-26,RT1,33,38,5
18563,2022-06-26,RT1,19,27,8
19559,2022-06-26,RT1,17,24,7
19561,2022-06-26,RT1,28,36,8
17564,2022-06-26,RT1,9,16,7
19562,2022-06-26,RT2,20,23,3
18563,2022-06-26,RT2,21,29,8
17561,2022-06-26,RT2,31,36,5
17558,2022-06-26,RT2,34,50,16
16562,2022-06-26,RT2,31,43,12
16561,2022-06-26,RT2,20,24,4
16558,2022-06-26,RT2,21,22,1
19560,2022-06-26,RT2,32,38,6
16563,2022-06-26,RT2,34,38,4
16559,2022-06-26,RT2,38,41,3
19559,2022-06-26,RT2,31,41,10
19558,2022-06-26,RT2,26,39,13
17559,2022-06-26,RT2,36,39,3
16560,2022-06-26,RT2,26,34,8
18562,2022-06-26,RT2,31,34,3
18559,2022-06-26,RT2,29,44,15
17563,2022-06-26,RT2,40,44,4
17562,2022-06-26,RT2,17,30,13
18558,2022-06-26,RT2,23,30,7
17564,2022-06-26,RT2,27,40,13
18561,2022-06-26,RT2,37,40,3
18560,2022-06-26,RT2,36,40,4
17560,2022-06-26,RT2,31,45,14
19561,2022-06-26,RT2,34,45,11
19563,2022-06-26,RT2,33,45,12
16559,2022-06-26,RT1,29,30,1
19562,2022-06-26,RT3,26,29,3
19561,2022-06-26,RT3,20,29,9
18562,2022-06-26,RT3,26,29,3
17558,2022-06-26,RT3,19,27,8
17562,2022-06-26,RT3,17,27,10
19559,2022-06-26,RT3,21,27,6
16559,2022-06-26,RT3,28,32,4
17560,2022-06-26,RT3,19,25,6
18561,2022-06-26,RT3,22,25,3
16561,2022-06-26,RT3,18,21,3
16563,2022-06-26,RT3,18,20,2
17561,2022-06-26,RT3,17,19,2
18558,2022-06-26,RT3,19,26,7
18560,2022-06-26,RT3,23,24,1
18563,2022-06-26,RT3,18,23,5
19560,2022-06-26,RT3,17,19,2
17564,2022-06-26,RT3,16,24,8
17559,2022-06-26,RT3,15,16,1
17563,2022-06-26,RT3,15,16,1
16558,2022-06-26,RT3,8,8,0
16562,2022-06-26,RT3,13,18,5
16560,2022-06-26,RT3,14,20,6
18559,2022-06-26,RT3,14,23,9
19558,2022-06-26,RT3,12,21,9
19559,2022-06-26,RT4,2,3,1
17558,2022-06-26,RT4,4,6,2
17562,2022-06-26,RT4,4,6,2
19558,2022-06-26,RT4,4,7,3
17561,2022-06-26,RT4,4,4,0
16560,2022-06-26,RT4,5,7,2
16562,2022-06-26,RT4,5,6,1
19561,2022-06-26,RT4,5,7,2
19563,2022-06-26,RT4,5,6,1
16561,2022-06-26,RT4,9,10,1
17560,2022-06-26,RT4,9,13,4
18561,2022-06-26,RT4,8,9,1
17564,2022-06-26,RT4,11,17,6
18560,2022-06-26,RT4,13,15,2
19560,2022-06-26,RT4,14,16,2
18559,2022-06-26,RT4,12,19,7
17563,2022-06-26,RT4,19,19,0
19562,2022-06-26,RT4,13,14,1
17559,2022-06-26,RT4,12,14,2
18558,2022-06-26,RT4,14,20,6
18562,2022-06-26,RT4,19,20,1
18563,2022-06-26,RT4,14,18,4
16563,2022-06-26,RT4,16,18,2
16559,2022-06-26,RT4,16,18,2
16558,2022-06-26,RT4,3,3,0
16559,2022-06-27,RT1,19,30,11
18560,2022-06-27,RT1,18,30,12
19562,2022-06-27,RT1,18,30,12
19563,2022-06-27,RT1,17,30,13
17558,2022-06-27,RT1,10,19,9
16558,2022-06-27,RT1,12,19,7
17560,2022-06-27,RT1,21,40,19
19558,2022-06-27,RT1,18,40,22
19560,2022-06-27,RT1,15,26,11
17561,2022-06-27,RT1,17,26,9
16560,2022-06-27,RT1,19,34,15
16561,2022-06-27,RT1,10,18,8
16562,2022-06-27,RT1,14,31,17
16563,2022-06-27,RT1,27,41,14
17559,2022-06-27,RT1,17,32,15
17562,2022-06-27,RT1,9,20,11
17563,2022-06-27,RT1,17,25,8
18558,2022-06-27,RT1,8,15,7
18559,2022-06-27,RT1,19,42,23
18561,2022-06-27,RT1,22,33,11
18562,2022-06-27,RT1,24,38,14
18563,2022-06-27,RT1,15,27,12
19559,2022-06-27,RT1,12,24,12
19561,2022-06-27,RT1,16,36,20
17564,2022-06-27,RT1,6,16,10
19562,2022-06-27,RT2,15,23,8
18563,2022-06-27,RT2,14,29,15
17561,2022-06-27,RT2,23,36,13
17558,2022-06-27,RT2,24,50,26
16562,2022-06-27,RT2,23,43,20
16561,2022-06-27,RT2,16,24,8
16558,2022-06-27,RT2,13,22,9
19560,2022-06-27,RT2,22,38,16
16563,2022-06-27,RT2,28,38,10
16559,2022-06-27,RT2,24,41,17
19559,2022-06-27,RT2,22,41,19
19558,2022-06-27,RT2,17,39,22
17559,2022-06-27,RT2,24,39,15
16560,2022-06-27,RT2,15,34,19
18562,2022-06-27,RT2,25,34,9
18559,2022-06-27,RT2,17,44,27
17563,2022-06-27,RT2,28,44,16
17562,2022-06-27,RT2,12,30,18
18558,2022-06-27,RT2,15,30,15
17564,2022-06-27,RT2,15,40,25
18561,2022-06-27,RT2,23,40,17
18560,2022-06-27,RT2,25,40,15
17560,2022-06-27,RT2,23,45,22
19561,2022-06-27,RT2,23,45,22
19563,2022-06-27,RT2,22,45,23
19563,2022-06-27,RT3,13,29,16
19562,2022-06-27,RT3,15,29,14
19561,2022-06-27,RT3,14,29,15
18562,2022-06-27,RT3,18,29,11
17558,2022-06-27,RT3,12,27,15
17562,2022-06-27,RT3,12,27,15
19559,2022-06-27,RT3,13,27,14
16559,2022-06-27,RT3,21,32,11
16558,2022-06-27,RT3,5,8,3
18561,2022-06-27,RT3,17,25,8
18559,2022-06-27,RT3,8,23,15
19558,2022-06-27,RT3,8,21,13
16561,2022-06-27,RT3,13,21,8
17561,2022-06-27,RT3,13,19,6
18558,2022-06-27,RT3,13,26,13
18560,2022-06-27,RT3,14,24,10
17564,2022-06-27,RT3,9,24,15
16560,2022-06-27,RT3,10,20,10
16562,2022-06-27,RT3,10,18,8
16563,2022-06-27,RT3,12,20,8
17560,2022-06-27,RT3,12,25,13
17563,2022-06-27,RT3,12,16,4
18563,2022-06-27,RT3,12,23,11
19560,2022-06-27,RT3,12,19,7
17559,2022-06-27,RT3,11,16,5
19559,2022-06-27,RT4,2,3,1
16558,2022-06-27,RT4,2,3,1
16562,2022-06-27,RT4,4,6,2
19563,2022-06-27,RT4,4,6,2
16560,2022-06-27,RT4,4,7,3
19561,2022-06-27,RT4,4,7,3
18561,2022-06-27,RT4,5,9,4
16561,2022-06-27,RT4,6,10,4
17560,2022-06-27,RT4,6,13,7
17564,2022-06-27,RT4,7,17,10
18560,2022-06-27,RT4,10,15,5
19560,2022-06-27,RT4,11,16,5
18559,2022-06-27,RT4,9,19,10
17563,2022-06-27,RT4,12,19,7
19562,2022-06-27,RT4,8,14,6
17559,2022-06-27,RT4,9,14,5
18558,2022-06-27,RT4,9,20,11
18562,2022-06-27,RT4,12,20,8
18563,2022-06-27,RT4,9,18,9
16563,2022-06-27,RT4,10,18,8
16559,2022-06-27,RT4,11,18,7
17558,2022-06-27,RT4,3,6,3
17562,2022-06-27,RT4,3,6,3
19558,2022-06-27,RT4,3,7,4
17561,2022-06-27,RT4,3,4,1
16559,2022-06-28,RT1,21,30,9
18560,2022-06-28,RT1,19,30,11
19562,2022-06-28,RT1,19,30,11
19563,2022-06-28,RT1,15,30,15
17558,2022-06-28,RT1,10,19,9
16558,2022-06-28,RT1,11,19,8
17560,2022-06-28,RT1,20,40,20
19558,2022-06-28,RT1,17,40,23
19560,2022-06-28,RT1,17,26,9
17561,2022-06-28,RT1,17,26,9
16560,2022-06-28,RT1,17,34,17
16561,2022-06-28,RT1,12,18,6
16562,2022-06-28,RT1,15,31,16
16563,2022-06-28,RT1,26,41,15
17559,2022-06-28,RT1,18,32,14
17562,2022-06-28,RT1,8,20,12
17563,2022-06-28,RT1,17,25,8
18558,2022-06-28,RT1,7,15,8
18559,2022-06-28,RT1,17,42,25
18561,2022-06-28,RT1,18,33,15
18562,2022-06-28,RT1,27,38,11
18563,2022-06-28,RT1,13,27,14
19559,2022-06-28,RT1,12,24,12
19561,2022-06-28,RT1,16,36,20
17564,2022-06-28,RT1,6,16,10
19562,2022-06-28,RT2,14,23,9
18563,2022-06-28,RT2,14,29,15
17561,2022-06-28,RT2,24,36,12
17558,2022-06-28,RT2,26,50,24
16562,2022-06-28,RT2,23,43,20
16561,2022-06-28,RT2,15,24,9
16558,2022-06-28,RT2,15,22,7
19560,2022-06-28,RT2,22,38,16
16563,2022-06-28,RT2,23,38,15
16559,2022-06-28,RT2,26,41,15
19559,2022-06-28,RT2,23,41,18
19558,2022-06-28,RT2,15,39,24
17559,2022-06-28,RT2,23,39,16
16560,2022-06-28,RT2,15,34,19
18562,2022-06-28,RT2,21,34,13
18559,2022-06-28,RT2,21,44,23
17563,2022-06-28,RT2,27,44,17
17562,2022-06-28,RT2,12,30,18
18558,2022-06-28,RT2,14,30,16
17564,2022-06-28,RT2,16,40,24
18561,2022-06-28,RT2,28,40,12
18560,2022-06-28,RT2,23,40,17
17560,2022-06-28,RT2,22,45,23
19561,2022-06-28,RT2,20,45,25
19563,2022-06-28,RT2,26,45,19
19563,2022-06-28,RT3,15,29,14
19562,2022-06-28,RT3,18,29,11
19561,2022-06-28,RT3,13,29,16
18562,2022-06-28,RT3,19,29,10
17558,2022-06-28,RT3,14,27,13
17562,2022-06-28,RT3,12,27,15
19559,2022-06-28,RT3,15,27,12
16559,2022-06-28,RT3,21,32,11
16558,2022-06-28,RT3,5,8,3
18561,2022-06-28,RT3,15,25,10
18560,2022-06-28,RT3,17,24,7
16561,2022-06-28,RT3,13,21,8
17560,2022-06-28,RT3,13,25,12
18558,2022-06-28,RT3,13,26,13
19560,2022-06-28,RT3,14,19,5
18559,2022-06-28,RT3,9,23,14
19558,2022-06-28,RT3,9,21,12
16562,2022-06-28,RT3,10,18,8
17564,2022-06-28,RT3,10,24,14
17561,2022-06-28,RT3,12,19,7
16560,2022-06-28,RT3,11,20,9
16563,2022-06-28,RT3,11,20,9
17559,2022-06-28,RT3,11,16,5
17563,2022-06-28,RT3,11,16,5
18563,2022-06-28,RT3,11,23,12
19559,2022-06-28,RT4,2,3,1
16558,2022-06-28,RT4,2,3,1
17558,2022-06-28,RT4,4,6,2
16560,2022-06-28,RT4,4,7,3
16561,2022-06-28,RT4,5,10,5
18561,2022-06-28,RT4,5,9,4
17560,2022-06-28,RT4,6,13,7
17564,2022-06-28,RT4,7,17,10
18560,2022-06-28,RT4,10,15,5
19560,2022-06-28,RT4,9,16,7
18559,2022-06-28,RT4,8,19,11
17563,2022-06-28,RT4,11,19,8
19562,2022-06-28,RT4,7,14,7
17559,2022-06-28,RT4,8,14,6
18558,2022-06-28,RT4,10,20,10
18562,2022-06-28,RT4,11,20,9
18563,2022-06-28,RT4,9,18,9
16563,2022-06-28,RT4,13,18,5
16559,2022-06-28,RT4,10,18,8
16562,2022-06-28,RT4,3,6,3
17562,2022-06-28,RT4,3,6,3
19563,2022-06-28,RT4,3,6,3
19558,2022-06-28,RT4,3,7,4
19561,2022-06-28,RT4,3,7,4
17561,2022-06-28,RT4,3,4,1
19563,2022-06-29,RT3,15,29,14
18560,2022-06-29,RT1,20,30,10
19562,2022-06-29,RT1,20,30,10
19563,2022-06-29,RT1,14,30,16
17558,2022-06-29,RT1,10,19,9
16558,2022-06-29,RT1,12,19,7
17560,2022-06-29,RT1,21,40,19
19558,2022-06-29,RT1,18,40,22
19560,2022-06-29,RT1,13,26,13
17561,2022-06-29,RT1,17,26,9
16560,2022-06-29,RT1,18,34,16
16561,2022-06-29,RT1,10,18,8
16562,2022-06-29,RT1,14,31,17
16563,2022-06-29,RT1,23,41,18
17559,2022-06-29,RT1,22,32,10
17562,2022-06-29,RT1,8,20,12
17563,2022-06-29,RT1,15,25,10
18558,2022-06-29,RT1,8,15,7
18559,2022-06-29,RT1,18,42,24
18561,2022-06-29,RT1,21,33,12
18562,2022-06-29,RT1,24,38,14
18563,2022-06-29,RT1,15,27,12
19559,2022-06-29,RT1,12,24,12
19561,2022-06-29,RT1,20,36,16
17564,2022-06-29,RT1,7,16,9
19562,2022-06-29,RT2,17,23,6
18563,2022-06-29,RT2,15,29,14
17561,2022-06-29,RT2,23,36,13
17558,2022-06-29,RT2,25,50,25
16562,2022-06-29,RT2,23,43,20
16561,2022-06-29,RT2,15,24,9
16558,2022-06-29,RT2,15,22,7
19560,2022-06-29,RT2,24,38,14
16563,2022-06-29,RT2,25,38,13
16559,2022-06-29,RT2,23,41,18
19559,2022-06-29,RT2,22,41,19
19558,2022-06-29,RT2,15,39,24
17559,2022-06-29,RT2,24,39,15
16560,2022-06-29,RT2,19,34,15
18562,2022-06-29,RT2,20,34,14
18559,2022-06-29,RT2,19,44,25
17563,2022-06-29,RT2,28,44,16
17562,2022-06-29,RT2,14,30,16
18558,2022-06-29,RT2,14,30,16
17564,2022-06-29,RT2,17,40,23
18561,2022-06-29,RT2,27,40,13
18560,2022-06-29,RT2,23,40,17
17560,2022-06-29,RT2,24,45,21
19561,2022-06-29,RT2,25,45,20
19563,2022-06-29,RT2,24,45,21
16559,2022-06-29,RT1,18,30,12
19562,2022-06-29,RT3,20,29,9
19561,2022-06-29,RT3,14,29,15
18562,2022-06-29,RT3,18,29,11
17558,2022-06-29,RT3,15,27,12
17562,2022-06-29,RT3,10,27,17
19559,2022-06-29,RT3,12,27,15
16559,2022-06-29,RT3,20,32,12
16558,2022-06-29,RT3,5,8,3
18561,2022-06-29,RT3,19,25,6
18560,2022-06-29,RT3,16,24,8
16563,2022-06-29,RT3,13,20,7
18563,2022-06-29,RT3,13,23,10
16561,2022-06-29,RT3,14,21,7
16562,2022-06-29,RT3,9,18,9
17559,2022-06-29,RT3,10,16,6
18559,2022-06-29,RT3,10,23,13
19558,2022-06-29,RT3,10,21,11
16560,2022-06-29,RT3,12,20,8
17560,2022-06-29,RT3,12,25,13
18558,2022-06-29,RT3,12,26,14
19560,2022-06-29,RT3,12,19,7
17564,2022-06-29,RT3,12,24,12
17561,2022-06-29,RT3,11,19,8
17563,2022-06-29,RT3,11,16,5
19559,2022-06-29,RT4,2,3,1
16558,2022-06-29,RT4,2,3,1
16562,2022-06-29,RT4,4,6,2
19558,2022-06-29,RT4,4,7,3
16561,2022-06-29,RT4,5,10,5
17560,2022-06-29,RT4,6,13,7
18561,2022-06-29,RT4,6,9,3
17564,2022-06-29,RT4,7,17,10
18560,2022-06-29,RT4,9,15,6
19560,2022-06-29,RT4,10,16,6
18559,2022-06-29,RT4,8,19,11
17563,2022-06-29,RT4,14,19,5
19562,2022-06-29,RT4,10,14,4
17559,2022-06-29,RT4,9,14,5
18558,2022-06-29,RT4,10,20,10
18562,2022-06-29,RT4,12,20,8
18563,2022-06-29,RT4,10,18,8
16563,2022-06-29,RT4,11,18,7
16559,2022-06-29,RT4,10,18,8
17558,2022-06-29,RT4,3,6,3
17562,2022-06-29,RT4,3,6,3
19563,2022-06-29,RT4,3,6,3
16560,2022-06-29,RT4,3,7,4
19561,2022-06-29,RT4,3,7,4
17561,2022-06-29,RT4,3,4,1
16559,2022-06-30,RT1,17,30,13
19562,2022-06-30,RT1,19,30,11
19563,2022-06-30,RT1,15,30,15
17558,2022-06-30,RT1,10,19,9
16558,2022-06-30,RT1,13,19,6
17560,2022-06-30,RT1,18,40,22
19558,2022-06-30,RT1,17,40,23
19560,2022-06-30,RT1,16,26,10
17561,2022-06-30,RT1,16,26,10
16560,2022-06-30,RT1,17,34,17
16561,2022-06-30,RT1,12,18,6
16562,2022-06-30,RT1,17,31,14
16563,2022-06-30,RT1,27,41,14
17559,2022-06-30,RT1,22,32,10
17562,2022-06-30,RT1,9,20,11
17563,2022-06-30,RT1,13,25,12
18558,2022-06-30,RT1,8,15,7
18559,2022-06-30,RT1,16,42,26
18561,2022-06-30,RT1,21,33,12
18562,2022-06-30,RT1,24,38,14
18563,2022-06-30,RT1,14,27,13
19559,2022-06-30,RT1,12,24,12
19561,2022-06-30,RT1,18,36,18
17564,2022-06-30,RT1,6,16,10
19562,2022-06-30,RT2,14,23,9
18563,2022-06-30,RT2,14,29,15
17561,2022-06-30,RT2,22,36,14
17558,2022-06-30,RT2,24,50,26
16562,2022-06-30,RT2,19,43,24
16561,2022-06-30,RT2,14,24,10
16558,2022-06-30,RT2,15,22,7
19560,2022-06-30,RT2,27,38,11
16563,2022-06-30,RT2,22,38,16
16559,2022-06-30,RT2,27,41,14
19559,2022-06-30,RT2,22,41,19
19558,2022-06-30,RT2,17,39,22
17559,2022-06-30,RT2,22,39,17
16560,2022-06-30,RT2,15,34,19
18562,2022-06-30,RT2,22,34,12
18559,2022-06-30,RT2,19,44,25
17563,2022-06-30,RT2,32,44,12
17562,2022-06-30,RT2,14,30,16
18558,2022-06-30,RT2,14,30,16
17564,2022-06-30,RT2,18,40,22
18561,2022-06-30,RT2,28,40,12
18560,2022-06-30,RT2,24,40,16
17560,2022-06-30,RT2,25,45,20
19561,2022-06-30,RT2,22,45,23
19563,2022-06-30,RT2,23,45,22
19563,2022-06-30,RT3,13,29,16
18560,2022-06-30,RT1,18,30,12
19562,2022-06-30,RT3,20,29,9
19561,2022-06-30,RT3,15,29,14
18562,2022-06-30,RT3,18,29,11
17558,2022-06-30,RT3,16,27,11
17562,2022-06-30,RT3,11,27,16
19559,2022-06-30,RT3,14,27,13
16559,2022-06-30,RT3,20,32,12
16558,2022-06-30,RT3,5,8,3
18561,2022-06-30,RT3,18,25,7
19558,2022-06-30,RT3,8,21,13
16561,2022-06-30,RT3,13,21,8
17560,2022-06-30,RT3,13,25,12
16563,2022-06-30,RT3,14,20,6
18558,2022-06-30,RT3,14,26,12
18560,2022-06-30,RT3,14,24,10
16560,2022-06-30,RT3,9,20,11
17563,2022-06-30,RT3,9,16,7
16562,2022-06-30,RT3,10,18,8
18559,2022-06-30,RT3,10,23,13
17564,2022-06-30,RT3,10,24,14
19560,2022-06-30,RT3,12,19,7
17559,2022-06-30,RT3,11,16,5
17561,2022-06-30,RT3,11,19,8
18563,2022-06-30,RT3,11,23,12
19559,2022-06-30,RT4,2,3,1
16558,2022-06-30,RT4,2,3,1
16562,2022-06-30,RT4,4,6,2
19561,2022-06-30,RT4,4,7,3
17560,2022-06-30,RT4,5,13,8
18561,2022-06-30,RT4,5,9,4
16561,2022-06-30,RT4,6,10,4
17564,2022-06-30,RT4,7,17,10
18560,2022-06-30,RT4,8,15,7
19560,2022-06-30,RT4,10,16,6
18559,2022-06-30,RT4,9,19,10
17563,2022-06-30,RT4,11,19,8
19562,2022-06-30,RT4,8,14,6
17559,2022-06-30,RT4,9,14,5
18558,2022-06-30,RT4,11,20,9
18562,2022-06-30,RT4,12,20,8
18563,2022-06-30,RT4,10,18,8
16563,2022-06-30,RT4,12,18,6
16559,2022-06-30,RT4,10,18,8
17558,2022-06-30,RT4,3,6,3
17562,2022-06-30,RT4,3,6,3
19563,2022-06-30,RT4,3,6,3
16560,2022-06-30,RT4,3,7,4
19558,2022-06-30,RT4,3,7,4
17561,2022-06-30,RT4,3,4,1
16559,2022-07-01,RT1,20,30,10
18560,2022-07-01,RT1,17,30,13
19562,2022-07-01,RT1,19,30,11
19563,2022-07-01,RT1,14,30,16
17558,2022-07-01,RT1,9,19,10
16558,2022-07-01,RT1,11,19,8
17560,2022-07-01,RT1,20,40,20
19558,2022-07-01,RT1,17,40,23
19560,2022-07-01,RT1,15,26,11
17561,2022-07-01,RT1,17,26,9
16560,2022-07-01,RT1,16,34,18
16561,2022-07-01,RT1,13,18,5
16562,2022-07-01,RT1,17,31,14
16563,2022-07-01,RT1,29,41,12
17559,2022-07-01,RT1,22,32,10
17562,2022-07-01,RT1,9,20,11
17563,2022-07-01,RT1,15,25,10
18558,2022-07-01,RT1,7,15,8
18559,2022-07-01,RT1,19,42,23
18561,2022-07-01,RT1,19,33,14
18562,2022-07-01,RT1,24,38,14
18563,2022-07-01,RT1,12,27,15
19559,2022-07-01,RT1,12,24,12
19561,2022-07-01,RT1,19,36,17
17564,2022-07-01,RT1,7,16,9
19562,2022-07-01,RT2,15,23,8
18563,2022-07-01,RT2,17,29,12
17561,2022-07-01,RT2,21,36,15
17558,2022-07-01,RT2,27,50,23
16562,2022-07-01,RT2,19,43,24
16561,2022-07-01,RT2,14,24,10
16558,2022-07-01,RT2,13,22,9
19560,2022-07-01,RT2,23,38,15
16563,2022-07-01,RT2,22,38,16
16559,2022-07-01,RT2,26,41,15
19559,2022-07-01,RT2,22,41,19
19558,2022-07-01,RT2,17,39,22
17559,2022-07-01,RT2,26,39,13
16560,2022-07-01,RT2,17,34,17
18562,2022-07-01,RT2,20,34,14
18559,2022-07-01,RT2,17,44,27
17563,2022-07-01,RT2,28,44,16
17562,2022-07-01,RT2,12,30,18
18558,2022-07-01,RT2,16,30,14
17564,2022-07-01,RT2,16,40,24
18561,2022-07-01,RT2,23,40,17
18560,2022-07-01,RT2,25,40,15
17560,2022-07-01,RT2,25,45,20
19561,2022-07-01,RT2,24,45,21
19563,2022-07-01,RT2,20,45,25
19563,2022-07-01,RT3,15,29,14
19562,2022-07-01,RT3,20,29,9
19561,2022-07-01,RT3,15,29,14
18562,2022-07-01,RT3,20,29,9
17558,2022-07-01,RT3,13,27,14
17562,2022-07-01,RT3,11,27,16
19559,2022-07-01,RT3,14,27,13
16559,2022-07-01,RT3,20,32,12
16558,2022-07-01,RT3,5,8,3
18561,2022-07-01,RT3,18,25,7
18560,2022-07-01,RT3,16,24,8
19558,2022-07-01,RT3,8,21,13
16561,2022-07-01,RT3,13,21,8
16563,2022-07-01,RT3,13,20,7
17560,2022-07-01,RT3,13,25,12
18558,2022-07-01,RT3,14,26,12
16562,2022-07-01,RT3,9,18,9
17559,2022-07-01,RT3,9,16,7
16560,2022-07-01,RT3,10,20,10
17563,2022-07-01,RT3,10,16,6
19560,2022-07-01,RT3,10,19,9
17561,2022-07-01,RT3,11,19,8
18559,2022-07-01,RT3,11,23,12
18563,2022-07-01,RT3,11,23,12
17564,2022-07-01,RT3,11,24,13
16558,2022-07-01,RT4,2,3,1
16562,2022-07-01,RT4,4,6,2
